"North_cor","East_cor","WaterSE","Code","Point","VertPrec"
1841955.43,6056926.821,7.78,"echo","1450",0.03007
1841953.823,6056927.79,7.789,"echo","1451",0.03011
1841951.746,6056928.176,7.81,"echo","1452",0.03052
1841949.874,6056928.535,7.852,"echo","1453",0.03016
1841948.045,6056929.652,7.726,"echo","1454",0.0302
1841946.299,6056930.285,7.769,"echo","1455",0.03021
1841944.035,6056930.412,7.764,"echo","1456",0.03034
1841942.064,6056930.784,7.844,"echo","1457",0.03006
1841940.247,6056931.518,7.8,"echo","1458",0.03009
1841938.437,6056931.836,7.788,"echo","1459",0.03011
1841936.578,6056931.771,7.78,"echo","1460",0.03014
1841934.89,6056932.09,7.799,"echo","1461",0.03016
1841933.329,6056932.789,7.764,"echo","1462",0.03018
1841931.551,6056932.974,7.788,"echo","1463",0.0302
1841929.844,6056933.015,7.823,"echo","1464",0.03022
1841928.155,6056933.692,7.787,"echo","1465",0.0305
1841926.557,6056934.181,7.774,"echo","1466",0.03051
1841924.537,6056934.182,7.769,"echo","1467",0.02941
1841922.721,6056934.392,7.823,"echo","1468",0.02971
1841920.95,6056935.057,7.814,"echo","1469",0.03027
1841919.04,6056935.353,7.78,"echo","1470",0.0298
1841916.972,6056935.263,7.838,"echo","1471",0.02918
1841914.986,6056935.8,7.778,"echo","1472",0.02918
1841913.221,6056936.423,7.769,"echo","1473",0.02942
1841911.096,6056936.47,7.756,"echo","1474",0.02942
1841909.161,6056936.67,7.823,"echo","1475",0.0292
1841907.327,6056937.675,7.761,"echo","1476",0.0292
1841905.328,6056938.314,7.768,"echo","1477",0.02921
1841903.082,6056938.536,7.802,"echo","1478",0.02922
1841901.115,6056939.188,7.831,"echo","1479",0.02922
1841899.479,6056940.071,7.774,"echo","1480",0.02942
1841897.426,6056940.493,7.755,"echo","1481",0.02943
1841895.453,6056940.667,7.783,"echo","1482",0.02923
1841893.659,6056941.339,7.775,"echo","1483",0.02923
1841892.115,6056942.163,7.793,"echo","1484",0.02923
1841890.148,6056942.57,7.795,"echo","1485",0.02923
1841888.369,6056942.834,7.791,"echo","1486",0.02947
1841886.67,6056943.691,7.79,"echo","1487",0.02924
1841885.134,6056944.532,7.775,"echo","1488",0.02924
1841883.094,6056944.892,7.816,"echo","1489",0.02924
1841881.281,6056945.373,7.836,"echo","1490",0.02944
1841879.653,6056946.556,7.761,"echo","1491",0.02924
1841877.995,6056947.373,7.781,"echo","1492",0.02944
1841876.01,6056947.774,7.809,"echo","1493",0.02924
1841874.287,6056948.757,7.797,"echo","1494",0.02924
1841872.868,6056950.087,7.793,"echo","1495",0.02924
1841871.748,6056951.3,7.814,"echo","1496",0.02924
1841870.909,6056952.637,7.791,"echo","1497",0.02924
1841869.751,6056953.687,7.874,"echo","1498",0.02947
1841869.346,6056955.208,7.789,"echo","1499",0.02948
1841869.104,6056956.337,7.838,"echo","1500",0.02945
1841869.24,6056956.917,7.862,"echo","1501",0.02926
1841869.905,6056957.283,7.824,"echo","1502",0.02945
1841871.484,6056957.204,7.814,"echo","1503",0.02949
1841872.892,6056957.051,7.789,"echo","1504",0.02949
1841874.024,6056956.764,7.86,"echo","1505",0.02972
1841875.076,6056956.285,7.825,"echo","1506",0.02947
1841876.41,6056956.242,7.761,"echo","1507",0.02929
1841878.349,6056956.685,7.811,"echo","1508",0.02929
1841880.178,6056956.521,7.812,"echo","1509",0.02948
1841881.764,6056955.978,7.759,"echo","1510",0.02929
1841884.257,6056955.987,7.785,"echo","1511",0.02928
1841886.599,6056956.135,7.835,"echo","1512",0.02967
1841888.817,6056955.776,7.831,"echo","1513",0.02929
1841890.744,6056955.305,7.788,"echo","1514",0.02949
1841893.158,6056955.224,7.765,"echo","1515",0.02929
1841895.461,6056955.319,7.792,"echo","1516",0.0295
1841897.689,6056954.836,7.76,"echo","1517",0.0293
1841899.697,6056954.239,7.745,"echo","1518",0.0293
1841902.322,6056954.087,7.748,"echo","1519",0.0293
1841904.664,6056953.937,7.784,"echo","1520",0.02929
1841906.886,6056953.173,7.757,"echo","1521",0.02929
1841909.128,6056952.705,7.771,"echo","1522",0.02954
1841911.948,6056952.631,7.757,"echo","1523",0.0293
1841916.598,6056951.627,7.766,"echo","1525",0.02929
1841918.919,6056951.202,7.765,"echo","1526",0.02951
1841921.522,6056951.076,7.789,"echo","1527",0.02929
1841923.791,6056950.681,7.785,"echo","1528",0.02929
1841925.859,6056950.05,7.755,"echo","1529",0.02929
1841928.124,6056949.608,7.708,"echo","1530",0.02948
1841930.658,6056949.493,7.77,"echo","1531",0.02953
1841932.841,6056949.06,7.816,"echo","1532",0.03
1841934.786,6056948.279,7.776,"echo","1533",0.0295
1841937.198,6056947.831,7.727,"echo","1534",0.02956
1841939.882,6056947.752,7.786,"echo","1535",0.03002
1841942.234,6056947.431,7.825,"echo","1536",0.03034
1841944.369,6056946.816,7.746,"echo","1537",0.0309
1841946.913,6056946.73,7.741,"echo","1538",0.03089
1841949.262,6056946.833,7.802,"echo","1539",0.031
1841951.487,6056946.57,7.789,"echo","1540",0.0311
1841953.619,6056946.359,7.765,"echo","1541",0.03161
1841955.916,6056946.607,7.717,"echo","1542",0.0313
1841958.038,6056946.719,7.78,"echo","1543",0.03191
1841960.083,6056946.58,7.801,"echo","1544",0.03195
1841962.222,6056946.911,7.837,"echo","1545",0.03275
1841964.152,6056947.218,7.771,"echo","1546",0.03436
1841965.855,6056947.562,7.764,"echo","1547",0.03423
1841967.415,6056947.949,7.78,"echo","1548",0.03601
1841968.806,6056948.426,7.834,"echo","1549",0.03478
1841970.169,6056948.73,7.828,"echo","1550",0.03649
1841971.556,6056949.007,7.808,"echo","1551",0.03528
1841972.762,6056949.396,7.819,"echo","1552",0.03552
1841973.744,6056949.982,7.843,"echo","1553",0.03574
1841974.656,6056950.542,7.822,"echo","1554",0.03596
1841975.77,6056950.758,7.775,"echo","1555",0.03674
1841976.778,6056951.048,7.815,"echo","1556",0.03637
1841977.522,6056951.532,7.823,"echo","1557",0.03666
1841977.682,6056952.257,7.97,"echo","1558",0.03793
1841977.932,6056952.875,7.822,"echo","1559",0.0373
1841977.939,6056953.852,7.887,"echo","1560",0.03629
1841978.207,6056954.62,7.994,"echo","1561",0.03899
1841979.037,6056955.307,7.883,"echo","1562",0.03702
1841979.563,6056956.247,7.844,"echo","1563",0.03978
1841979.533,6056957.417,7.958,"echo","1564",0.04425
1841979.328,6056958.443,8.044,"echo","1565",0.04473
1841979.136,6056959.407,8.027,"echo","1566",0.04543
1841978.569,6056960.656,7.93,"echo","1567",0.04632
1841978.099,6056961.62,7.946,"echo","1568",0.04908
1841977.742,6056962.734,8.091,"echo","1569",0.0519
1841977.141,6056963.677,7.894,"echo","1570",0.05099
1841976.213,6056964.372,8.038,"echo","1571",0.05198
1841975.036,6056964.666,7.908,"echo","1572",0.05761
1841973.905,6056964.64,8.077,"echo","1573",0.05444
1841972.868,6056964.369,8.049,"echo","1574",0.05764
1841971.555,6056964.053,8.176,"echo","1575",0.05839
1841970.73,6056964.482,8.213,"echo","1576",0.05682
1841970.022,6056965.682,8.04,"echo","1577",0.0567
1841968.162,6056966.26,7.941,"echo","1578",0.0613
1841966.227,6056966.27,8.038,"echo","1579",0.06576
1841964.52,6056966.898,8.058,"echo","1580",0.06231
1841962.848,6056967.76,7.995,"echo","1581",0.05788
1841960.846,6056967.875,7.855,"echo","1582",0.04962
1841958.993,6056967.965,7.954,"echo","1583",0.05293
1841955.073,6056968.871,7.837,"echo","1585",0.0519
1841951.04,6056968.947,7.921,"echo","1587",0.05447
1841949.248,6056969.391,7.767,"echo","1588",0.0403
1841947.247,6056969.301,7.811,"echo","1589",0.04033
1841945.324,6056969.133,8.074,"echo","1590",0.03525
1841943.509,6056969.546,7.982,"echo","1591",0.03636
1841941.77,6056969.711,7.922,"echo","1592",0.03512
1841937.765,6056969.356,7.956,"echo","1594",0.03663
1841933.737,6056969.191,7.974,"echo","1596",0.03707
1841931.801,6056968.91,7.967,"echo","1597",0.03737
1841929.77,6056969.206,7.94,"echo","1598",0.03777
1841927.902,6056969.321,7.909,"echo","1599",0.03674
1841925.809,6056969.137,7.877,"echo","1600",0.03835
1841923.865,6056969.19,7.979,"echo","1601",0.0385
1841922.128,6056969.887,7.746,"echo","1602",0.03444
1841920.157,6056970.135,7.727,"echo","1603",0.03446
1841915.925,6056970.272,7.816,"echo","1605",0.03482
1841914.122,6056970.931,7.811,"echo","1606",0.0345
1841909.881,6056971.176,7.82,"echo","1608",0.03354
1841907.911,6056971.92,7.798,"echo","1609",0.03357
1841906.014,6056972.435,7.78,"echo","1610",0.03361
1841903.725,6056972.346,7.796,"echo","1611",0.03366
1841901.66,6056972.531,7.842,"echo","1612",0.03384
1841899.67,6056973.379,7.771,"echo","1613",0.03336
1841897.733,6056973.824,7.744,"echo","1614",0.03118
1841895.701,6056973.922,7.789,"echo","1615",0.03094
1841893.858,6056974.351,7.812,"echo","1616",0.03095
1841892.132,6056975.21,7.795,"echo","1617",0.03096
1841890.125,6056975.638,7.769,"echo","1618",0.03096
1841888.035,6056975.704,7.776,"echo","1619",0.03115
1841886.089,6056976.315,7.804,"echo","1620",0.03097
1841884.374,6056977.074,7.802,"echo","1621",0.03123
1841882.901,6056977.759,7.806,"echo","1622",0.03123
1841881.521,6056978.226,7.829,"echo","1623",0.03123
1841880.344,6056978.135,7.831,"echo","1624",0.02964
1841879.029,6056977.764,7.805,"echo","1625",0.02964
1841877.583,6056976.838,7.783,"echo","1626",0.02964
1841876.601,6056976.049,7.768,"echo","1627",0.02964
1841875.945,6056975.298,7.78,"echo","1628",0.02965
1841875.562,6056974.202,7.814,"echo","1629",0.02965
1841875.464,6056973.048,7.81,"echo","1630",0.02965
1841875.386,6056972.293,7.896,"echo","1631",0.02965
1841874.218,6056971.402,7.731,"echo","1632",0.0297
1841874.035,6056970.072,7.818,"echo","1633",0.02966
1841874.188,6056968.656,7.866,"echo","1634",0.02966
1841873.661,6056967.085,7.818,"echo","1635",0.02972
1841873.308,6056965.562,7.805,"echo","1636",0.02967
1841873.313,6056963.999,7.84,"echo","1637",0.02967
1841872.28,6056962.406,7.795,"echo","1638",0.03033
1841871.709,6056960.989,7.79,"echo","1639",0.02968
1841871.627,6056958.955,7.788,"echo","1640",0.02967
1841871.44,6056957.26,7.801,"echo","1641",0.02968
1841870.898,6056955.663,7.806,"echo","1642",0.02968
1841870.588,6056953.88,7.785,"echo","1643",0.02968
1841870.761,6056951.652,7.813,"echo","1644",0.02968
1841870.766,6056949.805,7.799,"echo","1645",0.02968
1841870.405,6056948.057,7.719,"echo","1646",0.02968
1841870.524,6056946.095,7.756,"echo","1647",0.02968
1841871.031,6056944.278,7.792,"echo","1648",0.02968
1841870.825,6056942.345,7.784,"echo","1649",0.02968
1841870.645,6056940.597,7.772,"echo","1650",0.02968
1841871.131,6056938.504,7.814,"echo","1651",0.02968
1841871.622,6056936.689,7.802,"echo","1652",0.02968
1841871.62,6056934.802,7.758,"echo","1653",0.02968
1841871.941,6056933.014,7.793,"echo","1654",0.02968
1841872.677,6056931.061,7.769,"echo","1655",0.02968
1841873.111,6056929.243,7.805,"echo","1656",0.02968
1841873.284,6056927.544,7.77,"echo","1657",0.02968
1841873.742,6056925.848,7.783,"echo","1658",0.02968
1841874.245,6056924.41,7.774,"echo","1659",0.02968
1841875.135,6056923.364,7.825,"echo","1660",0.02968
1841876.045,6056922.364,7.777,"echo","1661",0.02968
1841877.311,6056921.522,7.821,"echo","1662",0.02968
1841878.604,6056921.603,7.84,"echo","1663",0.02968
1841879.482,6056921.922,7.876,"echo","1664",0.02968
1841879.844,6056922.623,7.814,"echo","1665",0.02968
1841880.397,6056923.739,7.858,"echo","1666",0.02968
1841881.098,6056924.971,7.853,"echo","1667",0.02968
1841881.544,6056925.792,7.85,"echo","1668",0.02967
1841881.926,6056926.916,7.827,"echo","1669",0.02972
1841883.024,6056927.758,7.832,"echo","1670",0.02972
1841884.549,6056928.544,7.813,"echo","1671",0.02976
1841886.153,6056929.237,7.825,"echo","1672",0.02976
1841887.667,6056929.865,7.829,"echo","1673",0.02978
1841889.323,6056930.122,7.809,"echo","1674",0.02979
1841890.748,6056930.427,7.795,"echo","1675",0.02956
1841892.644,6056931.535,7.745,"echo","1676",0.02956
1841894.384,6056932.496,7.774,"echo","1677",0.02957
1841896.108,6056933.657,7.78,"echo","1678",0.02957
1841897.716,6056934.974,7.796,"echo","1679",0.02958
1841899.515,6056935.908,7.774,"echo","1680",0.02958
1841901.236,6056936.898,7.797,"echo","1681",0.02958
1841902.861,6056938.651,7.815,"echo","1682",0.02958
1841904.249,6056940.125,7.855,"echo","1683",0.02958
1841905.892,6056941.361,7.758,"echo","1684",0.02958
1841906.894,6056943.72,7.785,"echo","1685",0.02958
1841907.562,6056945.782,7.791,"echo","1686",0.02958
1841908.064,6056947.539,7.851,"echo","1687",0.02959
1841909.12,6056949.378,7.8,"echo","1688",0.02959
1841909.373,6056951.454,7.799,"echo","1689",0.02959
1841909.211,6056953.318,7.838,"echo","1690",0.02959
1841909.551,6056955.309,7.842,"echo","1691",0.0296
1841909.904,6056957.314,7.774,"echo","1692",0.0296
1841909.174,6056959.452,7.781,"echo","1693",0.0296
1841908.261,6056961.112,7.855,"echo","1694",0.0296
1841907.925,6056963.415,7.726,"echo","1695",0.03046
1841907.38,6056965.483,7.796,"echo","1696",0.02961
1841906.229,6056967.269,7.851,"echo","1697",0.02961
1841905.639,6056969.575,7.786,"echo","1698",0.02985
1841905.133,6056971.702,7.796,"echo","1699",0.02961
1841904.025,6056973.643,7.833,"echo","1700",0.02961
1841903.35,6056975.768,7.805,"echo","1701",0.02961
1841902.99,6056977.869,7.789,"echo","1702",0.02988
1841902.159,6056979.859,7.814,"echo","1703",0.03013
1841901.601,6056981.779,7.849,"echo","1704",0.03017
1841901.348,6056983.707,7.829,"echo","1705",0.03021
1841900.347,6056985.855,7.79,"echo","1706",0.03067
1841899.504,6056987.788,7.853,"echo","1707",0.03034
1841899.17,6056989.87,7.78,"echo","1708",0.0308
1841898.294,6056991.862,7.828,"echo","1709",0.03126
1841896.852,6056993.768,7.851,"echo","1710",0.0323
1841895.677,6056995.234,7.859,"echo","1711",0.03181
1841894.699,6056996.741,7.831,"echo","1712",0.03195
1841893.867,6056998.399,7.84,"echo","1713",0.03166
1841893.201,6057000.148,7.804,"echo","1714",0.03207
1841892.611,6057001.822,7.817,"echo","1715",0.032
1841892.383,6057003.254,7.86,"echo","1716",0.0323
1841892.719,6057004.31,7.855,"echo","1717",0.0321
1841893.06,6057004.991,7.947,"echo","1718",0.03231
1841893.998,6057005.772,7.955,"echo","1719",0.03293
1841894.55,6057006.566,7.937,"echo","1720",0.03307
1841895.729,6057008.65,7.997,"echo","1722",0.03383
1841897.698,6057010.734,7.874,"echo","1724",0.03614
1841899.445,6057013.818,7.926,"echo","1726",0.03757
1841900.576,6057014.9,7.889,"echo","1727",0.03648
1841901.527,6057015.783,7.863,"echo","1728",0.0366
1841902.277,6057016.201,7.885,"echo","1729",0.03677
1841902.964,6057016.554,7.923,"echo","1730",0.03697
1841903.937,6057017.925,7.857,"echo","1731",0.04152
1841904.767,6057019.003,8.139,"echo","1732",0.03637
1841905.783,6057019.61,8.315,"echo","1733",0.04242
1841906.554,6057020.009,7.992,"echo","1734",0.04063
1841906.787,6057019.711,8.087,"echo","1735",0.04036
1841907.394,6057019.845,8.081,"echo","1736",0.04137
1841908.131,6057019.733,8.095,"echo","1737",0.0429
1841908.711,6057019.517,8.102,"echo","1738",0.04269
1841909.14,6057019.252,8.053,"echo","1739",0.04301
1841909.48,6057018.788,8.159,"echo","1740",0.04354
1841909.765,6057018.047,8.076,"echo","1741",0.04404
1841912.88,6057017.043,8.021,"echo","1743",0.04711
1841913.84,6057015.646,8.192,"echo","1744",0.05042
1841914.545,6057014.227,8.078,"echo","1745",0.04805
1841917.209,6057011.838,8.002,"echo","1747",0.04873
1841920.092,6057009.713,7.984,"echo","1749",0.05205
1841921.302,6057008.54,8.064,"echo","1750",0.05054
1841922.41,6057007.388,8.077,"echo","1751",0.04855
1841923.92,6057006.297,8.033,"echo","1752",0.04885
1841925.82,6057005.258,8.055,"echo","1753",0.05216
1841927.344,6057004.242,8.05,"echo","1754",0.05091
1841928.607,6057003.025,8.037,"echo","1755",0.0518
1841929.749,6057001.979,7.967,"echo","1756",0.05217
1841933.12,6056999.657,7.995,"echo","1758",0.05755
1841934.5,6056998.599,7.934,"echo","1759",0.05269
1841935.601,6056997.386,7.887,"echo","1760",0.05374
1841937.268,6056996.117,7.97,"echo","1761",0.05307
1841938.819,6056995.006,7.928,"echo","1762",0.05325
1841940.109,6056993.941,7.931,"echo","1763",0.05402
1841941.218,6056992.907,7.923,"echo","1764",0.0542
1841944.028,6056990.609,7.805,"echo","1766",0.05618
1841945.038,6056989.311,7.912,"echo","1767",0.05471
1841944.69,6056988.735,7.805,"echo","1768",0.05837
1841944.811,6056988.577,8.014,"echo","1769",0.05343
1841945.56,6056987.63,7.978,"echo","1770",0.05459
1841946.421,6056987.064,7.945,"echo","1771",0.0547
1841946.994,6056986.193,7.978,"echo","1772",0.05488
1841947.461,6056985.003,7.915,"echo","1773",0.05494
1841948.834,6056984.037,7.846,"echo","1774",0.05577
1841950.538,6056983.396,7.899,"echo","1775",0.05657
1841951.89,6056982.06,7.917,"echo","1776",0.05524
1841953.067,6056980.81,7.863,"echo","1777",0.05533
1841954.822,6056979.73,7.913,"echo","1778",0.05684
1841956.435,6056978.804,7.932,"echo","1779",0.05567
1841957.751,6056977.596,7.934,"echo","1780",0.0556
1841959.274,6056976.538,7.854,"echo","1781",0.05627
1841961.027,6056975.65,7.899,"echo","1782",0.05647
1841962.331,6056974.472,7.833,"echo","1783",0.05962
1841963.524,6056973.438,7.845,"echo","1784",0.05686
1841965.159,6056972.38,7.885,"echo","1785",0.05702
1841966.521,6056971.424,7.913,"echo","1786",0.05718
1841967.602,6056970.365,7.887,"echo","1787",0.05837
1841970.495,6056968.364,7.761,"echo","1789",0.05817
1841971.692,6056967.591,7.759,"echo","1790",0.05895
1841972.489,6056966.715,7.82,"echo","1791",0.05945
1841973.244,6056966.006,7.827,"echo","1792",0.05949
1841974.539,6056964.773,7.837,"echo","1793",0.06091
1841975.813,6056963.779,7.773,"echo","1794",0.06115
1841976.849,6056962.869,7.771,"echo","1795",0.05476
1841977.826,6056962.038,7.909,"echo","1796",0.05518
1841978.769,6056961.552,7.808,"echo","1797",0.05558
1841979.596,6056961.038,7.716,"echo","1798",0.05577
1841979.426,6056961.05,7.826,"echo","1799",0.0567
1841979.515,6056960.614,7.787,"echo","1800",0.06008
1841979.857,6056959.77,7.733,"echo","1802",0.06225
1841979.27,6056959.103,7.952,"echo","1803",0.0477
1841979.032,6056958.776,7.997,"echo","1804",0.04783
1841979.63,6056958.024,7.984,"echo","1805",0.04856
1841980.348,6056957.767,8.062,"echo","1806",0.05098
1841980.824,6056957.745,8.136,"echo","1807",0.04881
1841981.189,6056957.984,8.042,"echo","1808",0.05065
1841981.574,6056957.533,7.951,"echo","1809",0.05098
1841982.683,6056957.72,7.962,"echo","1810",0.05147
1841983.568,6056958.125,7.945,"echo","1811",0.05372
1841983.97,6056958.057,7.874,"echo","1812",0.05606
1841984.755,6056957.788,7.851,"echo","1814",0.0587
1841985.23,6056958.041,7.938,"echo","1815",0.06009
1841985.909,6056958.732,7.919,"echo","1816",0.06087
1841986.447,6056959.316,7.896,"echo","1817",0.06191
1841987.003,6056959.675,7.94,"echo","1818",0.06276
1841987.778,6056959.761,7.864,"echo","1819",0.06344
1841988.631,6056961.51,7.906,"echo","1821",0.06478
1841990.943,6056964.81,8.034,"echo","1822",0.06297
1841991.485,6056965.604,8.385,"echo","1823",0.06477
1841992.188,6056966.528,8.219,"echo","1824",0.06412
1841992.67,6056967.586,8.419,"echo","1825",0.06574
1842001.418,6056999.652,7.901,"echo","1826",0.05235
1842001.318,6057000.208,7.864,"echo","1827",0.05051
1842001.271,6057000.748,7.855,"echo","1828",0.04378
1842001.28,6057001.272,7.803,"echo","1829",0.04416
1842001.398,6057001.854,7.777,"echo","1830",0.04348
1842001.443,6057002.376,7.779,"echo","1831",0.04432
1842001.399,6057002.769,7.774,"echo","1832",0.03617
1842000.509,6057002.359,7.756,"echo","1833",0.03644
1842000.002,6057001.938,7.825,"echo","1834",0.03638
1841999.766,6057001.803,7.85,"echo","1835",0.0374
1841999.499,6057000.683,7.814,"echo","1836",0.03726
1841999.629,6056999.635,7.885,"echo","1837",0.03554
1841999.391,6056999.046,8.041,"echo","1838",0.04094
1841998.329,6056998.377,7.988,"echo","1839",0.04816
1841998.102,6056996.541,7.87,"echo","1840",0.05198
1841998.309,6056994.771,7.901,"echo","1841",0.05533
1841998.047,6056993.296,7.902,"echo","1842",0.05435
1841997.663,6056991.939,7.927,"echo","1843",0.05267
1841997.201,6056990.835,7.957,"echo","1844",0.05326
1841996.384,6056989.954,7.927,"echo","1845",0.05694
1841995.96,6056989.058,7.962,"echo","1846",0.05913
1841994.99,6056986.077,7.879,"echo","1848",0.04074
1841993.102,6056984.469,8.222,"echo","1849",0.0478
